year,month,day,dep_time,sched_dep_time,dep_delay
2013,3,31,1758,1804,-6
2013,3,31,1820,1830,-10
2013,3,31,1838,1825,13
2013,3,31,1855,1900,-5
2013,3,31,1911,1915,-4
2013,3,31,1933,1935,-2
2013,3,31,1956,1957,-1
2013,3,31,2011,2015,-4
2013,3,31,2037,2045,-8
2013,3,31,2059,2100,-1
2013,3,31,2131,2129,2
2013,3,31,2224,2030,114
2013,3,31,,929,
2013,4,1,557,600,-3
2013,4,1,608,615,-7
2013,4,1,627,632,-5
2013,4,1,646,649,-3
2013,4,1,701,700,1
2013,4,1,728,730,-2
2013,4,1,749,800,-11
2013,4,1,802,805,-3
2013,4,1,815,816,-1
2013,4,1,831,835,-4
2013,4,1,856,900,-4
2013,4,1,911,900,11
2013,4,1,927,930,-3
2013,4,1,957,1000,-3
2013,4,1,1018,1001,17
2013,4,1,1051,1100,-9
2013,4,1,1114,1041,33
2013,4,1,1135,1135,0
2013,4,1,1155,1200,-5
2013,4,1,1237,1217,20
2013,4,1,1256,1259,-3
2013,4,1,1321,1135,106
2013,4,1,1350,1340,10
2013,4,1,1424,1429,-5
2013,4,1,1446,1450,-4
2013,4,1,1500,1500,0
2013,4,1,1522,1505,17
2013,4,1,1535,1539,-4
2013,4,1,1553,1600,-7
2013,4,1,1608,1610,-2
2013,4,1,1626,1631,-5
2013,4,1,1640,1645,-5
2013,4,1,1700,1553,67
2013,4,1,1720,1720,0
2013,4,1,1740,1730,10
2013,4,1,1757,1645,72
2013,4,1,1814,1815,-1
2013,4,1,1845,1835,10
2013,4,1,1857,1900,-3
2013,4,1,1914,1915,-1
2013,4,1,1930,1936,-6
2013,4,1,1954,1930,24
2013,4,1,2019,2021,-2
2013,4,1,2034,2035,-1
2013,4,1,2105,1945,80
2013,4,1,2134,2100,34
2013,4,1,2216,2100,76
2013,4,1,2356,2355,1
2013,4,2,550,600,-10
2013,4,2,557,600,-3
2013,4,2,623,630,-7
2013,4,2,633,630,3
2013,4,2,653,700,-7
2013,4,2,711,715,-4
2013,4,2,739,745,-6
2013,4,2,754,800,-6
2013,4,2,807,815,-8
2013,4,2,825,831,-6
2013,4,2,841,820,21
2013,4,2,857,900,-3
2013,4,2,912,910,2
2013,4,2,936,942,-6
2013,4,2,955,1000,-5
2013,4,2,1025,1030,-5
2013,4,2,1054,1100,-6
2013,4,2,1117,1115,2
2013,4,2,1142,1145,-3
2013,4,2,1201,1205,-4
2013,4,2,1234,1130,64
2013,4,2,1255,1259,-4
2013,4,2,1322,1325,-3
2013,4,2,1349,1300,49
2013,4,2,1419,1400,19
2013,4,2,1439,1445,-6
2013,4,2,1454,1500,-6
2013,4,2,1510,1459,11
2013,4,2,1531,1455,36
2013,4,2,1551,1555,-4
2013,4,2,1602,1605,-3
2013,4,2,1621,1540,41
2013,4,2,1641,1640,1
2013,4,2,1657,1700,-3
2013,4,2,1715,1705,10
2013,4,2,1731,1738,-7
2013,4,2,1752,1755,-3
2013,4,2,1811,1730,41
2013,4,2,1827,1829,-2
2013,4,2,1848,1900,-12
2013,4,2,1907,1715,112
2013,4,2,1922,1855,27
2013,4,2,1938,1939,-1
2013,4,2,1958,1905,53
2013,4,2,2027,1940,47
2013,4,2,2046,2030,16
2013,4,2,2113,2115,-2
2013,4,2,2135,2140,-5
2013,4,2,2240,2104,96
2013,4,3,539,545,-6
2013,4,3,558,605,-7
2013,4,3,619,630,-11
2013,4,3,630,600,30
2013,4,3,653,700,-7
2013,4,3,700,700,0
2013,4,3,729,731,-2
2013,4,3,749,759,-10
2013,4,3,801,810,-9
2013,4,3,820,820,0
2013,4,3,830,831,-1
2013,4,3,850,855,-5
2013,4,3,907,910,-3
2013,4,3,928,930,-2
2013,4,3,951,955,-4
2013,4,3,1008,1015,-7
2013,4,3,1042,1042,0
2013,4,3,1112,1100,12
2013,4,3,1139,1135,4
2013,4,3,1156,1200,-4
2013,4,3,1224,1210,14
2013,4,3,1253,1300,-7
2013,4,3,1307,1315,-8
2013,4,3,1339,1345,-6
2013,4,3,1403,1350,13
2013,4,3,1428,1429,-1
2013,4,3,1446,1452,-6
2013,4,3,1458,1505,-7
2013,4,3,1515,1520,-5
2013,4,3,1532,1535,-3
2013,4,3,1553,1600,-7
2013,4,3,1605,1610,-5
2013,4,3,1623,1630,-7
2013,4,3,1642,1645,-3
2013,4,3,1656,1700,-4
2013,4,3,1714,1714,0
2013,4,3,1729,1719,10
2013,4,3,1753,1753,0
2013,4,3,1815,1829,-14
2013,4,3,1830,1830,0
2013,4,3,1849,1900,-11
2013,4,3,1908,1915,-7
2013,4,3,1922,1930,-8
2013,4,3,1933,1940,-7
2013,4,3,1950,1955,-5
2013,4,3,2016,1930,46
2013,4,3,2038,2035,3
2013,4,3,2057,2042,15
2013,4,3,2136,2144,-8
2013,4,3,2257,2245,12
2013,4,4,554,600,-6
2013,4,4,601,600,1
2013,4,4,624,630,-6
2013,4,4,636,633,3
2013,4,4,657,700,-3
2013,4,4,715,725,-10
2013,4,4,742,749,-7
2013,4,4,755,805,-10
2013,4,4,808,810,-2
2013,4,4,826,820,6
2013,4,4,845,845,0
2013,4,4,858,900,-2
2013,4,4,921,900,21
2013,4,4,951,955,-4
2013,4,4,1003,1015,-12
2013,4,4,1036,1041,-5
2013,4,4,1101,1105,-4
2013,4,4,1129,1137,-8
2013,4,4,1153,1200,-7
2013,4,4,1217,1217,0
2013,4,4,1246,1245,1
2013,4,4,1308,1315,-7
2013,4,4,1328,1325,3
2013,4,4,1354,1359,-5
2013,4,4,1422,1340,42
2013,4,4,1445,1449,-4
2013,4,4,1455,1456,-1
2013,4,4,1509,1512,-3
2013,4,4,1530,1539,-9
2013,4,4,1550,1529,21
2013,4,4,1559,1600,-1
2013,4,4,1610,1620,-10
2013,4,4,1632,1633,-1
2013,4,4,1655,1614,41
2013,4,4,1709,1715,-6
2013,4,4,1727,1730,-3
2013,4,4,1750,1755,-5
2013,4,4,1811,1815,-4
2013,4,4,1826,1829,-3
2013,4,4,1849,1855,-6
2013,4,4,1904,1900,4
2013,4,4,1926,1930,-4
2013,4,4,1946,1925,21
2013,4,4,2006,2000,6
2013,4,4,2027,2040,-13
2013,4,4,2046,1933,73
2013,4,4,2110,2105,5
2013,4,4,2137,2100,37
2013,4,4,2251,2255,-4
2013,4,5,545,545,0
2013,4,5,559,600,-1
2013,4,5,622,630,-8
2013,4,5,631,632,-1
2013,4,5,653,700,-7
2013,4,5,706,655,11
2013,4,5,735,740,-5
2013,4,5,753,759,-6
2013,4,5,809,810,-1
2013,4,5,823,830,-7
2013,4,5,840,840,0
2013,4,5,856,859,-3
2013,4,5,920,930,-10
2013,4,5,939,940,-1
2013,4,5,955,1005,-10
2013,4,5,1022,1031,-9
2013,4,5,1053,1056,-3
2013,4,5,1114,1115,-1
2013,4,5,1143,1145,-2
2013,4,5,1159,1205,-6
2013,4,5,1236,1235,1
2013,4,5,1259,1300,-1
2013,4,5,1326,1325,1
2013,4,5,1353,1400,-7
2013,4,5,1415,1355,20
2013,4,5,1438,1445,-7
2013,4,5,1453,1500,-7
2013,4,5,1505,1512,-7
2013,4,5,1528,1459,29
2013,4,5,1548,1545,3
2013,4,5,1558,1600,-2
2013,4,5,1613,1615,-2
2013,4,5,1633,1600,33
2013,4,5,1653,1700,-7
2013,4,5,1709,1700,9
2013,4,5,1728,1703,25
2013,4,5,1753,1800,-7
2013,4,5,1813,1820,-7
2013,4,5,1826,1830,-4
2013,4,5,1849,1855,-6
2013,4,5,1858,1905,-7
2013,4,5,1915,1800,75
2013,4,5,1933,1940,-7
2013,4,5,1951,1955,-4
2013,4,5,2010,1943,27
2013,4,5,2031,2026,5
2013,4,5,2055,2100,-5
2013,4,5,2129,2119,10
2013,4,5,2219,2104,75
2013,4,6,551,600,-9
2013,4,6,600,600,0
2013,4,6,628,630,-2
2013,4,6,656,700,-4
2013,4,6,726,730,-4
2013,4,6,748,800,-12
2013,4,6,804,810,-6
2013,4,6,828,838,-10
2013,4,6,850,844,6
2013,4,6,904,910,-6
2013,4,6,925,930,-5
2013,4,6,951,959,-8
2013,4,6,1020,1030,-10
2013,4,6,1054,1100,-6
2013,4,6,1134,1114,20
2013,4,6,1155,1130,25
2013,4,6,1222,1223,-1
2013,4,6,1302,1307,-5
2013,4,6,1327,1329,-2
2013,4,6,1357,1320,37
2013,4,6,1425,1345,40
2013,4,6,1449,1453,-4
2013,4,6,1506,1448,18
2013,4,6,1527,1530,-3
2013,4,6,1545,1545,0
2013,4,6,1607,1540,27
2013,4,6,1632,1636,-4
2013,4,6,1654,1700,-6
2013,4,6,1703,1705,-2
2013,4,6,1729,1735,-6
2013,4,6,1758,1800,-2
2013,4,6,1826,1829,-3
2013,4,6,1852,1845,7
2013,4,6,1911,1911,0
2013,4,6,1930,1835,55
2013,4,6,2002,2009,-7
2013,4,6,2046,2030,16
2013,4,6,2127,2130,-3
2013,4,6,,840,
2013,4,7,601,600,1
2013,4,7,628,630,-2
2013,4,7,657,700,-3
2013,4,7,727,732,-5
2013,4,7,749,755,-6
2013,4,7,805,810,-5
2013,4,7,820,800,20
2013,4,7,836,840,-4
2013,4,7,857,900,-3
2013,4,7,912,912,0
2013,4,7,936,935,1
2013,4,7,958,1000,-2
2013,4,7,1028,1030,-2
2013,4,7,1056,1100,-4
2013,4,7,1128,1130,-2
2013,4,7,1152,1200,-8
2013,4,7,1229,1130,59
2013,4,7,1254,1259,-5
2013,4,7,1320,1314,6
2013,4,7,1345,1345,0
2013,4,7,1406,1410,-4
2013,4,7,1433,1436,-3
2013,4,7,1449,1459,-10
2013,4,7,1459,1451,8
2013,4,7,1521,1440,41
2013,4,7,1538,1540,-2
2013,4,7,1556,1555,1
2013,4,7,1605,1615,-10
2013,4,7,1629,1635,-6
2013,4,7,1650,1655,-5
2013,4,7,1659,1700,-1
2013,4,7,1723,1725,-2
2013,4,7,1737,1738,-1
2013,4,7,1805,1630,95
2013,4,7,1822,1829,-7
2013,4,7,1841,1830,11
2013,4,7,1857,1859,-2
2013,4,7,1917,1925,-8
2013,4,7,1932,1715,137
2013,4,7,1951,1953,-2
2013,4,7,2021,2015,6
2013,4,7,2035,1955,40
2013,4,7,2058,2059,-1
2013,4,7,2124,2130,-6
2013,4,7,2234,2245,-11
2013,4,8,553,600,-7
2013,4,8,603,605,-2
2013,4,8,623,625,-2
2013,4,8,633,633,0
2013,4,8,655,700,-5
2013,4,8,709,710,-1
2013,4,8,735,730,5
2013,4,8,754,800,-6
2013,4,8,809,810,-1
2013,4,8,824,825,-1
2013,4,8,839,830,9
2013,4,8,857,905,-8
2013,4,8,913,830,43
2013,4,8,937,935,2
2013,4,8,956,1000,-4
2013,4,8,1026,1030,-4
2013,4,8,1051,1056,-5
2013,4,8,1116,1115,1
2013,4,8,1142,1145,-3
2013,4,8,1200,1200,0
2013,4,8,1239,1232,7
2013,4,8,1258,1307,-9
2013,4,8,1327,1330,-3
2013,4,8,1354,1400,-6
2013,4,8,1418,1415,3
2013,4,8,1443,1445,-2
2013,4,8,1454,1500,-6
2013,4,8,1506,1449,17
2013,4,8,1526,1529,-3
2013,4,8,1542,1545,-3
2013,4,8,1554,1600,-6
2013,4,8,1609,1608,1
2013,4,8,1630,1635,-5
2013,4,8,1652,1700,-8
2013,4,8,1707,1700,7
2013,4,8,1725,1725,0
2013,4,8,1738,1739,-1
2013,4,8,1800,1810,-10
2013,4,8,1824,1825,-1
2013,4,8,1848,1855,-7
2013,4,8,1858,1900,-2
2013,4,8,1915,1915,0
2013,4,8,1928,1930,-2
2013,4,8,1953,2000,-7
2013,4,8,2011,2015,-4
2013,4,8,2035,2021,14
2013,4,8,2103,2105,-2
2013,4,8,2145,2130,15
2013,4,8,2348,2359,-11
2013,4,9,549,600,-11
2013,4,9,557,605,-8
2013,4,9,623,625,-2
2013,4,9,635,641,-6
2013,4,9,655,700,-5
2013,4,9,714,720,-6
2013,4,9,741,745,-4
2013,4,9,754,800,-6
2013,4,9,807,810,-3
2013,4,9,823,835,-12
2013,4,9,841,844,-3
2013,4,9,858,905,-7
2013,4,9,922,920,2
2013,4,9,947,950,-3
2013,4,9,1006,1010,-4
2013,4,9,1027,1029,-2
2013,4,9,1104,1115,-11
2013,4,9,1131,1135,-4
2013,4,9,1149,1155,-6
2013,4,9,1212,1210,2
2013,4,9,1246,1259,-13
2013,4,9,1308,1315,-7
2013,4,9,1332,1329,3
2013,4,9,1359,1350,9
2013,4,9,1435,1436,-1
2013,4,9,1450,1350,60
2013,4,9,1500,1500,0
2013,4,9,1520,1519,1
2013,4,9,1539,1530,9
2013,4,9,1600,1523,37
2013,4,9,1620,1555,25
2013,4,9,1635,1629,6
2013,4,9,1654,1700,-6
2013,4,9,1714,1655,19
2013,4,9,1734,1736,-2
2013,4,9,1754,1700,54
2013,4,9,1809,1755,14
2013,4,9,1824,1740,44
2013,4,9,1833,1800,33
2013,4,9,1856,1900,-4
2013,4,9,1916,1915,1
2013,4,9,1930,1935,-5
2013,4,9,1948,1908,40
2013,4,9,2012,2019,-7
2013,4,9,2035,2040,-5
2013,4,9,2101,2104,-3
2013,4,9,2128,2130,-2
2013,4,9,2212,2220,-8
2013,4,9,,600,
2013,4,10,109,2119,230
2013,4,10,528,530,-2
2013,4,10,556,600,-4
2013,4,10,616,600,16
2013,4,10,634,635,-1
2013,4,10,654,700,-6
2013,4,10,708,710,-2
2013,4,10,730,730,0
2013,4,10,753,755,-2
2013,4,10,804,810,-6
2013,4,10,821,825,-4
2013,4,10,839,840,-1
2013,4,10,857,858,-1
2013,4,10,917,905,12
2013,4,10,938,900,38
2013,4,10,955,1000,-5
2013,4,10,1018,959,19
2013,4,10,1050,1055,-5
2013,4,10,1112,1115,-3
2013,4,10,1141,1146,-5
2013,4,10,1158,1200,-2
2013,4,10,1236,1235,1
2013,4,10,1254,1259,-5
2013,4,10,1316,1310,6
2013,4,10,1346,1345,1
2013,4,10,1410,1359,11
2013,4,10,1438,1445,-7
2013,4,10,1450,1455,-5
2013,4,10,1511,1445,26
2013,4,10,1528,1440,48
2013,4,10,1548,1555,-7
2013,4,10,1601,1605,-4
2013,4,10,1630,1635,-5
2013,4,10,1658,1700,-2
2013,4,10,1720,1635,45
2013,4,10,1740,1655,45
2013,4,10,1756,1800,-4
2013,4,10,1815,1700,75
2013,4,10,1839,1840,-1
2013,4,10,1856,1740,76
2013,4,10,2010,1930,40
2013,4,10,2047,2038,9
2013,4,10,2151,1925,146
2013,4,10,2309,2000,189
2013,4,10,,2050,
2013,4,10,,1714,
2013,4,10,,2000,
2013,4,10,,1125,
2013,4,10,,1555,
2013,4,11,49,2155,174
2013,4,11,559,600,-1
2013,4,11,614,615,-1
2013,4,11,647,650,-3
2013,4,11,659,700,-1
2013,4,11,721,725,-4
2013,4,11,745,749,-4
2013,4,11,759,754,5
2013,4,11,815,819,-4
2013,4,11,830,835,-5
2013,4,11,853,644,129
2013,4,11,914,915,-1
2013,4,11,932,835,57
2013,4,11,953,955,-2
2013,4,11,1025,1015,10
2013,4,11,1049,1015,34
2013,4,11,1111,1030,41
2013,4,11,1135,1135,0
2013,4,11,1158,1200,-2
2013,4,11,1230,1200,30
2013,4,11,1253,1220,33
2013,4,11,1320,1330,-10
2013,4,11,1343,1345,-2
2013,4,11,1412,1325,47
2013,4,11,1444,1435,9
2013,4,11,1456,1410,46
2013,4,11,1510,1450,20
2013,4,11,1531,1530,1
2013,4,11,1555,1600,-5
2013,4,11,1610,1610,0
2013,4,11,1627,1631,-4
2013,4,11,1647,1511,96
2013,4,11,1708,1640,28
2013,4,11,1730,1620,70
2013,4,11,1745,1735,10
2013,4,11,1800,1555,125
2013,4,11,1820,1729,51
2013,4,11,1839,1740,59
2013,4,11,1857,1729,88
2013,4,11,1916,1859,17
2013,4,11,1940,1632,188
2013,4,11,1958,1855,63
2013,4,11,2022,2005,17
2013,4,11,2041,1940,61
2013,4,11,2116,2045,31
2013,4,11,2142,2146,-4
2013,4,11,2219,2030,109
2013,4,11,2300,2000,180
2013,4,11,,736,
2013,4,11,,1125,
2013,4,12,544,545,-1
2013,4,12,600,601,-1
2013,4,12,628,612,16
2013,4,12,640,630,10
2013,4,12,658,700,-2
2013,4,12,722,725,-3
2013,4,12,744,745,-1
2013,4,12,801,757,4
2013,4,12,825,825,0
2013,4,12,840,835,5
2013,4,12,857,900,-3
2013,4,12,913,915,-2
2013,4,12,933,922,11
2013,4,12,953,959,-6
2013,4,12,1008,930,38
2013,4,12,1035,1000,35
2013,4,12,1116,1035,41
2013,4,12,1144,811,213
2013,4,12,1209,1210,-1
2013,4,12,1258,1300,-2
2013,4,12,1321,1315,6
2013,4,12,1359,1359,0
2013,4,12,1433,1435,-2
2013,4,12,1455,1315,100
2013,4,12,1518,1355,83
2013,4,12,1542,1440,62
2013,4,12,1556,1555,1
2013,4,12,1614,1553,21
2013,4,12,1632,1548,44
2013,4,12,1654,1655,-1
2013,4,12,1710,1708,2
2013,4,12,1738,1700,38
2013,4,12,1801,1725,36
2013,4,12,1822,1800,22
2013,4,12,1837,1755,42
2013,4,12,1859,1845,14
2013,4,12,1914,1820,54
2013,4,12,1935,1930,5
2013,4,12,1954,1925,29
2013,4,12,2010,2000,10
2013,4,12,2037,1640,237
2013,4,12,2100,2100,0
2013,4,12,2123,2025,58
2013,4,12,2144,2038,66
2013,4,12,2241,1815,266
2013,4,12,2333,2249,44
2013,4,12,,1345,
2013,4,12,,2110,
2013,4,12,,1525,
2013,4,13,100,2130,210
2013,4,13,559,600,-1
2013,4,13,622,629,-7
2013,4,13,647,655,-8
2013,4,13,720,728,-8
2013,4,13,746,755,-9
2013,4,13,801,805,-4
2013,4,13,820,825,-5
2013,4,13,834,805,29
2013,4,13,900,910,-10
2013,4,13,923,928,-5
2013,4,13,952,955,-3
2013,4,13,1021,1030,-9
2013,4,13,1055,1100,-5
2013,4,13,1129,1135,-6
2013,4,13,1154,1200,-6
2013,4,13,1223,1223,0
2013,4,13,1255,1300,-5
2013,4,13,1321,1330,-9
2013,4,13,1346,1350,-4
2013,4,13,1420,1421,-1
2013,4,13,1435,1350,45
2013,4,13,1455,1459,-4
2013,4,13,1522,1530,-8
2013,4,13,1542,1545,-3
2013,4,13,1558,1600,-2
2013,4,13,1622,1630,-8
2013,4,13,1641,1644,-3
2013,4,13,1704,1459,125
2013,4,13,1721,1722,-1
2013,4,13,1746,1750,-4
2013,4,13,1820,1815,5
2013,4,13,1839,1845,-6
2013,4,13,1906,1915,-9
2013,4,13,1933,1935,-2
2013,4,13,2003,1930,33
2013,4,13,2051,2030,21
2013,4,13,2124,1945,99
2013,4,13,2251,2255,-4
2013,4,14,554,600,-6
2013,4,14,620,630,-10
2013,4,14,651,655,-4
2013,4,14,710,715,-5
2013,4,14,740,740,0
2013,4,14,756,759,-3
2013,4,14,815,739,36
2013,4,14,831,835,-4
2013,4,14,852,900,-8
2013,4,14,904,910,-6
2013,4,14,934,927,7
2013,4,14,957,959,-2
2013,4,14,1018,959,19
2013,4,14,1056,930,86
2013,4,14,1122,1125,-3
2013,4,14,1147,1200,-13
2013,4,14,1204,1210,-6
2013,4,14,1241,1249,-8
2013,4,14,1256,1259,-3
2013,4,14,1318,1320,-2
2013,4,14,1343,1345,-2
2013,4,14,1408,1410,-2
2013,4,14,1439,1444,-5
2013,4,14,1454,1500,-6
2013,4,14,1512,1513,-1
2013,4,14,1532,1455,37
2013,4,14,1548,1529,19
2013,4,14,1558,1559,-1
2013,4,14,1619,1620,-1
2013,4,14,1645,1645,0
2013,4,14,1700,1659,1
2013,4,14,1720,1629,51
2013,4,14,1735,1725,10
2013,4,14,1757,1730,27
2013,4,14,1813,1745,28
2013,4,14,1827,1759,28
2013,4,14,1848,1855,-7
2013,4,14,1904,1907,-3
2013,4,14,1927,1930,-3
2013,4,14,1940,1945,-5
2013,4,14,2005,1955,10
2013,4,14,2030,1935,55
2013,4,14,2049,2100,-11
2013,4,14,2111,2100,11
2013,4,14,2148,2145,3
2013,4,14,2357,2359,-2
2013,4,15,555,600,-5
2013,4,15,604,600,4
2013,4,15,624,630,-6
2013,4,15,636,640,-4
2013,4,15,656,700,-4
2013,4,15,719,723,-4
2013,4,15,741,745,-4
2013,4,15,755,800,-5
2013,4,15,810,810,0
2013,4,15,827,830,-3
2013,4,15,840,850,-10
2013,4,15,858,900,-2
2013,4,15,919,930,-11
2013,4,15,943,945,-2
2013,4,15,958,1000,-2
2013,4,15,1022,1030,-8
2013,4,15,1053,1000,53
2013,4,15,1113,1115,-2
2013,4,15,1143,1146,-3
2013,4,15,1203,1210,-7
2013,4,15,1238,1245,-7
2013,4,15,1257,1259,-2
2013,4,15,1322,1325,-3
2013,4,15,1344,1345,-1
2013,4,15,1410,1415,-5
2013,4,15,1440,1440,0
2013,4,15,1452,1455,-3
2013,4,15,1507,1459,8
2013,4,15,1526,1529,-3
2013,4,15,1542,1545,-3
2013,4,15,1601,1610,-9
2013,4,15,1612,1530,42
2013,4,15,1632,1640,-8
2013,4,15,1655,1700,-5
2013,4,15,1707,1330,217
2013,4,15,1724,1726,-2
2013,4,15,1738,1730,8
2013,4,15,1802,1800,2
2013,4,15,1817,1825,-8
2013,4,15,1829,1829,0
2013,4,15,1855,1859,-4
2013,4,15,1907,1859,8
2013,4,15,1925,1930,-5
2013,4,15,1940,1910,30
2013,4,15,1957,2000,-3
2013,4,15,2027,2004,23
2013,4,15,2049,2100,-11
2013,4,15,2120,2124,-4
2013,4,15,2206,2155,11
2013,4,15,,2000,
2013,4,16,555,600,-5
2013,4,16,608,615,-7
2013,4,16,627,640,-13
2013,4,16,649,655,-6
2013,4,16,704,710,-6
2013,4,16,728,740,-12
2013,4,16,747,749,-2
2013,4,16,758,759,-1
2013,4,16,811,815,-4
2013,4,16,825,830,-5
2013,4,16,846,840,6
2013,4,16,901,910,-9
2013,4,16,921,930,-9
2013,4,16,947,955,-8
2013,4,16,1002,955,7
2013,4,16,1028,1035,-7
2013,4,16,1106,1108,-2
2013,4,16,1142,1144,-2
2013,4,16,1207,1210,-3
2013,4,16,1242,1125,77
2013,4,16,1259,1300,-1
2013,4,16,1328,1325,3
2013,4,16,1354,1340,14
2013,4,16,1430,1400,30
2013,4,16,1452,1459,-7
2013,4,16,1504,1459,5
2013,4,16,1527,1529,-2
2013,4,16,1544,1545,-1
2013,4,16,1600,1605,-5
2013,4,16,1625,1632,-7
2013,4,16,1642,1445,117
2013,4,16,1703,1709,-6
2013,4,16,1725,1729,-4
2013,4,16,1736,1731,5
2013,4,16,1755,1800,-5
2013,4,16,1810,1720,50
2013,4,16,1827,1830,-3
2013,4,16,1853,1855,-2
2013,4,16,1907,1915,-8
2013,4,16,1926,1850,36
2013,4,16,1945,1950,-5
2013,4,16,2000,2000,0
2013,4,16,2031,2029,2
2013,4,16,2054,2105,-11
2013,4,16,2134,1755,219
2013,4,16,2250,2245,5
2013,4,16,,1250,
2013,4,16,,1440,
2013,4,17,120,2055,265
2013,4,17,554,600,-6
2013,4,17,604,615,-11
2013,4,17,632,635,-3
2013,4,17,649,655,-6
2013,4,17,706,710,-4
2013,4,17,731,730,1
2013,4,17,751,730,21
2013,4,17,802,810,-8
2013,4,17,826,830,-4
2013,4,17,838,810,28
2013,4,17,855,900,-5
2013,4,17,915,829,46
2013,4,17,940,659,161
2013,4,17,954,959,-5
2013,4,17,1012,955,17
2013,4,17,1039,1046,-7
2013,4,17,1107,1110,-3
2013,4,17,1131,1139,-8
2013,4,17,1156,1200,-4
2013,4,17,1225,1200,25
2013,4,17,1251,1300,-9
2013,4,17,1315,1259,16
2013,4,17,1339,1340,-1
2013,4,17,1402,1359,3
2013,4,17,1439,1445,-6
2013,4,17,1452,1447,5
2013,4,17,1502,1500,2
2013,4,17,1526,1525,1
2013,4,17,1545,1545,0
2013,4,17,1600,1605,-5
2013,4,17,1625,1629,-4
2013,4,17,1638,1630,8
2013,4,17,1701,1708,-7
2013,4,17,1721,1715,6
2013,4,17,1737,1740,-3
2013,4,17,1759,1700,59
2013,4,17,1825,1815,10
2013,4,17,1850,1855,-5
2013,4,17,1859,1900,-1
2013,4,17,1923,1925,-2
2013,4,17,1939,1940,-1
2013,4,17,1958,2000,-2
2013,4,17,2028,1735,173
2013,4,17,2051,2045,6
2013,4,17,2109,2030,39
2013,4,17,2135,2115,20
2013,4,17,2240,2245,-5
2013,4,17,,2055,
2013,4,17,,2000,
2013,4,18,552,600,-8
2013,4,18,605,600,5
2013,4,18,628,635,-7
2013,4,18,650,700,-10
2013,4,18,708,655,13
2013,4,18,738,745,-7
2013,4,18,756,800,-4
2013,4,18,807,814,-7
2013,4,18,825,829,-4
2013,4,18,841,845,-4
2013,4,18,856,900,-4
2013,4,18,911,910,1
2013,4,18,942,940,2
2013,4,18,1000,1000,0
2013,4,18,1022,1030,-8
2013,4,18,1052,1055,-3
2013,4,18,1114,1050,24
2013,4,18,1149,1151,-2
2013,4,18,1209,1130,39
2013,4,18,1248,1245,3
2013,4,18,1309,1310,-1
2013,4,18,1329,1240,49
2013,4,18,1349,1340,9
2013,4,18,1426,1210,136
2013,4,18,1443,1429,14
2013,4,18,1457,1459,-2
2013,4,18,1524,1519,5
2013,4,18,1546,1348,118
2013,4,18,1606,1610,-4
2013,4,18,1628,1545,43
2013,4,18,1643,1640,3
2013,4,18,1702,1350,192
2013,4,18,1723,1725,-2
2013,4,18,1741,1735,6
2013,4,18,1758,1800,-2
2013,4,18,1821,1830,-9
2013,4,18,1838,1755,43
2013,4,18,1855,1900,-5
2013,4,18,1914,1915,-1
2013,4,18,1936,1940,-4
2013,4,18,2006,2015,-9
2013,4,18,2021,1915,66
2013,4,18,2042,2000,42
2013,4,18,2101,2045,16
2013,4,18,2137,2040,57
2013,4,18,2207,2104,63
2013,4,18,2259,1955,184
2013,4,18,,2110,
2013,4,18,,2055,
2013,4,19,43,2030,253
2013,4,19,553,600,-7
2013,4,19,602,605,-3
2013,4,19,623,630,-7
2013,4,19,636,640,-4
2013,4,19,657,700,-3
2013,4,19,721,725,-4
2013,4,19,743,745,-2
2013,4,19,757,802,-5
2013,4,19,814,815,-1
2013,4,19,830,835,-5
2013,4,19,855,900,-5
2013,4,19,916,922,-6
2013,4,19,937,942,-5
2013,4,19,956,1000,-4
2013,4,19,1010,955,15
2013,4,19,1031,1030,1
2013,4,19,1100,1105,-5
2013,4,19,1133,1115,18
2013,4,19,1203,1110,53
2013,4,19,1235,1035,120
2013,4,19,1258,1300,-2
2013,4,19,1319,1325,-6
2013,4,19,1356,1315,41
2013,4,19,1421,1236,105
2013,4,19,1446,1450,-4
2013,4,19,1504,1500,4
2013,4,19,1521,1530,-9
2013,4,19,1548,1545,3
2013,4,19,1605,1555,10
2013,4,19,1631,1555,36
2013,4,19,1652,1659,-7
2013,4,19,1718,1600,78
2013,4,19,1739,1735,4
2013,4,19,1802,1600,122
2013,4,19,1823,1559,144
2013,4,19,1848,1715,93
2013,4,19,1907,1800,67
2013,4,19,1940,1945,-5
2013,4,19,2021,1945,36
2013,4,19,2111,2040,31
2013,4,19,2237,2051,106
2013,4,19,2302,2129,93
2013,4,19,2321,2000,201
2013,4,19,,2000,
2013,4,19,,1305,
2013,4,19,,2000,
2013,4,19,,1829,
2013,4,19,,2055,
2013,4,19,,1800,
2013,4,20,558,600,-2
2013,4,20,617,606,11
2013,4,20,656,700,-4
2013,4,20,723,728,-5
2013,4,20,751,755,-4
2013,4,20,805,805,0
2013,4,20,828,830,-2
2013,4,20,845,845,0
2013,4,20,909,845,24
2013,4,20,940,945,-5
2013,4,20,1006,1015,-9
2013,4,20,1033,955,38
2013,4,20,1114,1120,-6
2013,4,20,1138,1145,-7
2013,4,20,1157,1200,-3
2013,4,20,1231,1234,-3
2013,4,20,1307,1310,-3
